Time,Displacement,Force,Strain 1,Tensile displacement,Tensile stress,Tensile strain (Displacement)
(s),(mm),(kN),(%),(mm),(MPa),(%)
"0.0000","0.0964","0.0001","0.0024","-0.0003","0.0029","-0.0004"
"0.0200","0.0966","0.0001","0.0023","-0.0001","0.0017","-0.0002"
"0.0400","0.0972","0.0001","-0.0018","0.0004","0.0037","0.0006"
"0.0600","0.0988","0.0006","-0.0050","0.0020","0.0160","0.0026"
"0.0800","0.1010","0.0018","-0.0020","0.0043","0.0459","0.0053"
"0.1000","0.1030","0.0036","0.0053","0.0063","0.0916","0.0079"
"0.1200","0.1049","0.0055","-0.0013","0.0082","0.1408","0.0102"
"0.1400","0.1069","0.0073","-0.0054","0.0102","0.1858","0.0127"
"0.1600","0.1088","0.0089","0.0017","0.0120","0.2268","0.0150"
"0.1800","0.1108","0.0105","0.0004","0.0140","0.2695","0.0175"
"0.2000","0.1129","0.0123","-0.0007","0.0161","0.3145","0.0202"
"0.2200","0.1150","0.0140","-0.0016","0.0182","0.3584","0.0227"
"0.2400","0.1170","0.0157","-0.0019","0.0202","0.4029","0.0252"
"0.2600","0.1190","0.0175","0.0007","0.0223","0.4492","0.0278"
"0.2800","0.1213","0.0194","-0.0019","0.0245","0.4958","0.0306"
"0.3000","0.1232","0.0211","0.0001","0.0264","0.5410","0.0330"
"0.3200","0.1251","0.0229","0.0011","0.0283","0.5855","0.0354"
"0.3400","0.1270","0.0245","-0.0032","0.0302","0.6279","0.0377"
"0.3600","0.1289","0.0261","-0.0021","0.0322","0.6688","0.0401"
"0.3800","0.1309","0.0277","-0.0017","0.0342","0.7096","0.0427"
"0.4000","0.1330","0.0293","0.0011","0.0363","0.7504","0.0453"
"0.4200","0.1351","0.0309","0.0023","0.0383","0.7912","0.0478"
"0.4400","0.1368","0.0325","-0.0043","0.0401","0.8329","0.0501"
"0.4600","0.1387","0.0340","-0.0034","0.0419","0.8698","0.0524"
"0.4800","0.1407","0.0353","0.0000","0.0439","0.9041","0.0549"
"0.5000","0.1428","0.0366","0.0024","0.0461","0.9387","0.0575"
"0.5200","0.1450","0.0381","-0.0001","0.0483","0.9750","0.0602"
"0.5400","0.1471","0.0396","-0.0068","0.0503","1.0136","0.0628"
"0.5600","0.1491","0.0411","0.0005","0.0523","1.0525","0.0653"
"0.5800","0.1508","0.0427","0.0034","0.0541","1.0933","0.0675"
"0.6000","0.1527","0.0440","-0.0029","0.0560","1.1265","0.0699"
"0.6200","0.1548","0.0451","-0.0023","0.0580","1.1560","0.0725"
"0.6400","0.1569","0.0463","-0.0019","0.0602","1.1862","0.0751"
"0.6600","0.1590","0.0475","0.0010","0.0622","1.2178","0.0777"
"0.6800","0.1609","0.0485","0.0008","0.0641","1.2424","0.0801"
"0.7000","0.1628","0.0494","-0.0021","0.0661","1.2661","0.0825"
"0.7200","0.1647","0.0501","-0.0002","0.0680","1.2840","0.0848"
"0.7400","0.1667","0.0508","-0.0024","0.0700","1.3010","0.0874"
"0.7600","0.1689","0.0513","-0.0013","0.0721","1.3148","0.0900"
"0.7800","0.1709","0.0517","0.0015","0.0741","1.3238","0.0926"
"0.8000","0.1729","0.0520","-0.0016","0.0761","1.3331","0.0950"
"0.8200","0.1748","0.0526","-0.0004","0.0781","1.3465","0.0975"
"0.8400","0.1769","0.0531","-0.0004","0.0802","1.3598","0.1001"
"0.8600","0.1789","0.0533","-0.0022","0.0821","1.3642","0.1025"
"0.8800","0.1808","0.0534","0.0004","0.0840","1.3680","0.1049"
"0.9000","0.1827","0.0538","0.0004","0.0860","1.3770","0.1073"
"0.9200","0.1846","0.0539","0.0004","0.0879","1.3802","0.1097"
"0.9400","0.1866","0.0541","-0.0021","0.0899","1.3851","0.1122"
"0.9600","0.1887","0.0544","-0.0024","0.0919","1.3941","0.1148"
"0.9800","0.1908","0.0547","0.0030","0.0940","1.4011","0.1174"
"1.0000","0.1927","0.0551","-0.0008","0.0959","1.4123","0.1197"
"1.0200","0.1945","0.0553","-0.0038","0.0978","1.4159","0.1220"
"1.0400","0.1965","0.0554","0.0004","0.0997","1.4197","0.1245"
"1.0600","0.1986","0.0555","0.0002","0.1019","1.4209","0.1272"
"1.0800","0.2008","0.0556","0.0018","0.1041","1.4230","0.1299"
"1.1000","0.2029","0.0554","-0.0005","0.1062","1.4188","0.1325"
"1.1200","0.2050","0.0555","-0.0043","0.1082","1.4228","0.1351"
"1.1400","0.2068","0.0556","0.0004","0.1101","1.4235","0.1374"
"1.1600","0.2087","0.0556","0.0009","0.1119","1.4251","0.1397"
"1.1800","0.2108","0.0558","0.0022","0.1140","1.4282","0.1423"
"1.2000","0.2129","0.0559","-0.0009","0.1161","1.4312","0.1450"
"1.2200","0.2149","0.0559","-0.0051","0.1182","1.4331","0.1476"
"1.2400","0.2168","0.0559","0.0023","0.1201","1.4313","0.1499"
"1.2600","0.2188","0.0558","0.0004","0.1220","1.4305","0.1524"
"1.2800","0.2207","0.0558","-0.0018","0.1239","1.4298","0.1547"
"1.3000","0.2226","0.0559","0.0007","0.1259","1.4331","0.1572"
"1.3200","0.2248","0.0561","-0.0014","0.1280","1.4378","0.1598"
"1.3400","0.2268","0.0562","0.0014","0.1301","1.4384","0.1624"
"1.3600","0.2288","0.0564","-0.0013","0.1321","1.4437","0.1649"
"1.3800","0.2308","0.0564","-0.0007","0.1340","1.4446","0.1673"
"1.4000","0.2329","0.0565","0.0020","0.1362","1.4463","0.1700"
"1.4200","0.2349","0.0566","-0.0034","0.1382","1.4495","0.1725"
"1.4400","0.2368","0.0565","0.0009","0.1401","1.4478","0.1749"
"1.4600","0.2387","0.0566","0.0006","0.1420","1.4491","0.1773"
"1.4800","0.2407","0.0567","-0.0014","0.1439","1.4512","0.1797"
"1.5000","0.2427","0.0567","0.0013","0.1459","1.4511","0.1822"
"1.5200","0.2448","0.0566","-0.0029","0.1480","1.4507","0.1848"
"1.5400","0.2469","0.0566","-0.0001","0.1502","1.4508","0.1875"
"1.5600","0.2488","0.0567","0.0016","0.1521","1.4517","0.1899"
"1.5800","0.2506","0.0568","0.0005","0.1539","1.4544","0.1921"
"1.6000","0.2526","0.0569","-0.0004","0.1559","1.4576","0.1946"
"1.6200","0.2547","0.0570","-0.0032","0.1579","1.4597","0.1972"
"1.6400","0.2569","0.0570","0.0017","0.1601","1.4603","0.1999"
"1.6600","0.2590","0.0571","0.0020","0.1622","1.4624","0.2025"
"1.6800","0.2610","0.0572","-0.0031","0.1643","1.4646","0.2051"
"1.7000","0.2628","0.0572","-0.0025","0.1661","1.4654","0.2074"
"1.7200","0.2646","0.0573","0.0016","0.1679","1.4681","0.2096"
"1.7400","0.2666","0.0575","0.0018","0.1699","1.4722","0.2121"
"1.7600","0.2687","0.0575","-0.0003","0.1720","1.4728","0.2147"
"1.7800","0.2708","0.0575","-0.0027","0.1740","1.4737","0.2173"
"1.8000","0.2727","0.0576","-0.0016","0.1760","1.4763","0.2197"
"1.8200","0.2747","0.0578","0.0020","0.1779","1.4803","0.2221"
"1.8400","0.2766","0.0580","0.0009","0.1798","1.4864","0.2245"
"1.8600","0.2785","0.0580","0.0013","0.1817","1.4848","0.2269"
"1.8800","0.2806","0.0580","-0.0036","0.1839","1.4856","0.2296"
"1.9000","0.2827","0.0581","-0.0022","0.1860","1.4887","0.2322"
"1.9200","0.2848","0.0583","0.0033","0.1880","1.4928","0.2348"
"1.9400","0.2868","0.0583","-0.0016","0.1901","1.4935","0.2373"
"1.9600","0.2890","0.0583","0.0009","0.1922","1.4928","0.2400"
"1.9800","0.2910","0.0584","-0.0001","0.1942","1.4961","0.2425"
"2.0000","0.2929","0.0585","-0.0019","0.1961","1.4973","0.2449"
"2.0200","0.2949","0.0586","0.0006","0.1981","1.5013","0.2473"
"2.0400","0.2968","0.0588","0.0003","0.2001","1.5055","0.2498"
"2.0600","0.2988","0.0588","0.0031","0.2021","1.5067","0.2523"
"2.0800","0.3008","0.0589","-0.0028","0.2041","1.5088","0.2548"
"2.1000","0.3029","0.0590","-0.0035","0.2061","1.5101","0.2573"
"2.1200","0.3048","0.0590","0.0034","0.2080","1.5100","0.2597"
"2.1400","0.3066","0.0590","0.0013","0.2099","1.5108","0.2620"
"2.1600","0.3086","0.0591","-0.0011","0.2118","1.5127","0.2645"
"2.1800","0.3107","0.0591","-0.0024","0.2139","1.5129","0.2671"
"2.2000","0.3128","0.0591","-0.0007","0.2161","1.5126","0.2698"
"2.2200","0.3149","0.0591","0.0020","0.2182","1.5140","0.2724"
"2.2400","0.3169","0.0592","0.0007","0.2202","1.5159","0.2749"
"2.2600","0.3188","0.0592","-0.0001","0.2221","1.5172","0.2773"
"2.2800","0.3206","0.0593","-0.0012","0.2239","1.5196","0.2795"
"2.3000","0.3227","0.0593","-0.0020","0.2259","1.5202","0.2821"
"2.3200","0.3248","0.0594","0.0018","0.2280","1.5208","0.2847"
"2.3400","0.3269","0.0595","0.0016","0.2301","1.5233","0.2873"
"2.3600","0.3288","0.0596","-0.0015","0.2320","1.5261","0.2897"
"2.3800","0.3307","0.0597","0.0001","0.2340","1.5283","0.2921"
"2.4000","0.3327","0.0598","-0.0015","0.2360","1.5312","0.2946"
"2.4200","0.3346","0.0599","-0.0004","0.2379","1.5339","0.2970"
"2.4400","0.3368","0.0600","0.0021","0.2400","1.5368","0.2996"
"2.4600","0.3388","0.0599","-0.0001","0.2421","1.5352","0.3022"
"2.4800","0.3408","0.0600","-0.0010","0.2441","1.5381","0.3047"
"2.5000","0.3428","0.0602","-0.0023","0.2460","1.5410","0.3072"
"2.5200","0.3449","0.0601","0.0019","0.2481","1.5405","0.3098"
"2.5400","0.3470","0.0602","0.0032","0.2502","1.5413","0.3124"
"2.5600","0.3489","0.0603","-0.0038","0.2521","1.5440","0.3148"
"2.5800","0.3508","0.0604","-0.0020","0.2540","1.5462","0.3171"
"2.6000","0.3527","0.0603","0.0011","0.2559","1.5453","0.3195"
"2.6200","0.3546","0.0604","0.0015","0.2579","1.5464","0.3220"
"2.6400","0.3567","0.0604","0.0015","0.2599","1.5474","0.3245"
"2.6600","0.3588","0.0604","-0.0034","0.2621","1.5482","0.3272"
"2.6800","0.3608","0.0605","-0.0018","0.2641","1.5499","0.3297"
"2.7000","0.3626","0.0605","0.0012","0.2658","1.5507","0.3319"
"2.7200","0.3645","0.0606","0.0011","0.2678","1.5519","0.3343"
"2.7400","0.3666","0.0607","0.0006","0.2698","1.5551","0.3369"
"2.7600","0.3688","0.0609","-0.0042","0.2720","1.5608","0.3396"
"2.7800","0.3709","0.0610","0.0000","0.2742","1.5623","0.3423"
"2.8000","0.3731","0.0611","0.0037","0.2763","1.5641","0.3450"
"2.8200","0.3750","0.0612","-0.0017","0.2782","1.5672","0.3473"
"2.8400","0.3767","0.0611","-0.0014","0.2800","1.5660","0.3495"
"2.8600","0.3787","0.0611","-0.0004","0.2820","1.5653","0.3520"
"2.8800","0.3808","0.0611","0.0011","0.2841","1.5648","0.3546"
"2.9000","0.3829","0.0612","0.0010","0.2862","1.5671","0.3573"
"2.9200","0.3849","0.0612","-0.0024","0.2881","1.5676","0.3597"
"2.9400","0.3868","0.0613","0.0002","0.2901","1.5697","0.3621"
"2.9600","0.3887","0.0615","0.0000","0.2920","1.5745","0.3645"
"2.9800","0.3906","0.0616","-0.0009","0.2938","1.5778","0.3669"
"3.0000","0.3927","0.0618","0.0012","0.2959","1.5827","0.3694"
"3.0200","0.3948","0.0620","-0.0011","0.2980","1.5873","0.3721"
"3.0400","0.3968","0.0619","0.0005","0.3001","1.5867","0.3746"
"3.0600","0.3988","0.0622","0.0009","0.3020","1.5929","0.3771"
"3.0800","0.4008","0.0624","-0.0023","0.3041","1.5995","0.3796"
"3.1000","0.4029","0.0628","0.0005","0.3061","1.6093","0.3822"
"3.1200","0.4047","0.0632","0.0014","0.3080","1.6183","0.3845"
"3.1400","0.4067","0.0636","-0.0001","0.3099","1.6286","0.3870"
"3.1600","0.4087","0.0643","-0.0013","0.3119","1.6478","0.3894"
"3.1800","0.4107","0.0650","-0.0017","0.3139","1.6656","0.3919"
"3.2000","0.4127","0.0658","0.0028","0.3160","1.6863","0.3945"
"3.2200","0.4148","0.0668","0.0006","0.3181","1.7120","0.3971"
"3.2400","0.4169","0.0679","-0.0037","0.3201","1.7389","0.3997"
"3.2600","0.4187","0.0686","0.0014","0.3219","1.7563","0.4019"
"3.2800","0.4207","0.0692","0.0010","0.3239","1.7724","0.4044"
"3.3000","0.4227","0.0701","0.0006","0.3259","1.7950","0.4069"
"3.3200","0.4248","0.0712","-0.0003","0.3281","1.8229","0.4096"
"3.3400","0.4269","0.0721","-0.0039","0.3302","1.8472","0.4122"
"3.3600","0.4290","0.0728","0.0007","0.3322","1.8655","0.4148"
"3.3800","0.4309","0.0735","0.0007","0.3342","1.8829","0.4172"
"3.4000","0.4327","0.0742","0.0016","0.3359","1.9013","0.4194"
"3.4200","0.4347","0.0749","-0.0006","0.3379","1.9193","0.4219"
"3.4400","0.4367","0.0758","-0.0048","0.3400","1.9417","0.4245"
"3.4600","0.4388","0.0769","0.0029","0.3421","1.9697","0.4271"
"3.4800","0.4408","0.0782","0.0008","0.3440","2.0025","0.4295"
"3.5000","0.4427","0.0794","-0.0016","0.3459","2.0345","0.4319"
"3.5200","0.4447","0.0808","0.0004","0.3479","2.0694","0.4344"
"3.5400","0.4466","0.0822","-0.0018","0.3498","2.1049","0.4368"
"3.5600","0.4487","0.0835","0.0011","0.3519","2.1399","0.4394"
"3.5800","0.4508","0.0850","-0.0014","0.3541","2.1769","0.4420"
"3.6000","0.4528","0.0865","0.0001","0.3561","2.2148","0.4446"
"3.6200","0.4548","0.0879","0.0008","0.3581","2.2503","0.4470"
"3.6400","0.4569","0.0892","-0.0041","0.3601","2.2861","0.4496"
"3.6600","0.4591","0.0907","0.0015","0.3623","2.3236","0.4523"
"3.6800","0.4610","0.0922","0.0023","0.3642","2.3629","0.4547"
"3.7000","0.4629","0.0937","-0.0014","0.3661","2.4002","0.4571"
"3.7200","0.4648","0.0952","-0.0018","0.3680","2.4388","0.4595"
"3.7400","0.4668","0.0967","-0.0014","0.3700","2.4782","0.4620"
"3.7600","0.4688","0.0982","0.0009","0.3721","2.5157","0.4645"
"3.7800","0.4709","0.0997","0.0010","0.3742","2.5550","0.4672"
"3.8000","0.4730","0.1014","-0.0001","0.3762","2.5965","0.4697"
"3.8200","0.4747","0.1030","-0.0021","0.3780","2.6371","0.4719"
"3.8400","0.4766","0.1045","-0.0026","0.3799","2.6758","0.4743"
"3.8600","0.4787","0.1059","0.0015","0.3819","2.7122","0.4768"
"3.8800","0.4808","0.1075","0.0023","0.3841","2.7534","0.4795"
"3.9000","0.4830","0.1092","-0.0024","0.3862","2.7965","0.4822"
"3.9200","0.4851","0.1109","-0.0031","0.3883","2.8410","0.4848"
"3.9400","0.4870","0.1126","0.0006","0.3902","2.8847","0.4872"
"3.9600","0.4887","0.1143","0.0018","0.3919","2.9279","0.4893"
"3.9800","0.4906","0.1158","0.0007","0.3939","2.9659","0.4917"
"4.0000","0.4927","0.1173","-0.0024","0.3959","3.0045","0.4943"
"4.0200","0.4948","0.1190","-0.0029","0.3981","3.0493","0.4970"
"4.0400","0.4969","0.1207","0.0009","0.4001","3.0930","0.4995"
"4.0600","0.4988","0.1225","0.0012","0.4020","3.1385","0.5019"
"4.0800","0.5007","0.1242","0.0011","0.4040","3.1804","0.5044"
"4.1000","0.5026","0.1257","-0.0026","0.4059","3.2207","0.5067"
"4.1200","0.5047","0.1273","-0.0034","0.4079","3.2618","0.5093"
"4.1400","0.5068","0.1290","0.0028","0.4101","3.3046","0.5120"
"4.1600","0.5089","0.1308","0.0003","0.4121","3.3516","0.5145"
"4.1800","0.5108","0.1326","-0.0011","0.4141","3.3972","0.5170"
"4.2000","0.5128","0.1342","0.0005","0.4161","3.4374","0.5195"
"4.2200","0.5149","0.1358","-0.0019","0.4182","3.4789","0.5221"
"4.2400","0.5168","0.1375","-0.0008","0.4201","3.5230","0.5244"
"4.2600","0.5187","0.1392","-0.0005","0.4220","3.5653","0.5269"
"4.2800","0.5207","0.1408","0.0018","0.4239","3.6063","0.5293"
"4.3000","0.5226","0.1424","0.0007","0.4259","3.6474","0.5317"
"4.3200","0.5246","0.1440","-0.0047","0.4279","3.6891","0.5342"
"4.3400","0.5267","0.1457","0.0004","0.4299","3.7313","0.5368"
"4.3600","0.5288","0.1474","0.0024","0.4320","3.7764","0.5394"
"4.3800","0.5306","0.1492","-0.0003","0.4339","3.8216","0.5417"
"4.4000","0.5325","0.1508","-0.0010","0.4358","3.8624","0.5441"
"4.4200","0.5346","0.1524","-0.0037","0.4378","3.9041","0.5466"
"4.4400","0.5367","0.1540","0.0017","0.4400","3.9458","0.5493"
"4.4600","0.5389","0.1558","0.0026","0.4422","3.9909","0.5520"
"4.4800","0.5410","0.1576","-0.0017","0.4443","4.0367","0.5547"
"4.5000","0.5430","0.1594","-0.0019","0.4463","4.0831","0.5572"
"4.5200","0.5448","0.1612","-0.0028","0.4481","4.1285","0.5594"
"4.5400","0.5468","0.1627","0.0034","0.4500","4.1680","0.5618"
"4.5600","0.5489","0.1643","0.0019","0.4521","4.2074","0.5645"
"4.5800","0.5510","0.1659","-0.0037","0.4542","4.2484","0.5671"
"4.6000","0.5530","0.1676","-0.0003","0.4562","4.2937","0.5696"
"4.6200","0.5548","0.1695","-0.0001","0.4581","4.3414","0.5719"
"4.6400","0.5568","0.1711","0.0001","0.4600","4.3834","0.5744"
"4.6600","0.5587","0.1727","0.0004","0.4619","4.4238","0.5767"
"4.6800","0.5607","0.1743","-0.0007","0.4640","4.4645","0.5793"
"4.7000","0.5628","0.1760","-0.0006","0.4661","4.5085","0.5819"
"4.7200","0.5648","0.1778","-0.0014","0.4681","4.5530","0.5844"
"4.7400","0.5668","0.1795","0.0005","0.4701","4.5968","0.5869"
"4.7600","0.5688","0.1811","0.0020","0.4720","4.6389","0.5893"
"4.7800","0.5710","0.1828","-0.0017","0.4742","4.6826","0.5921"
"4.8000","0.5729","0.1845","-0.0022","0.4762","4.7259","0.5945"
"4.8200","0.5748","0.1862","0.0002","0.4781","4.7692","0.5968"
"4.8400","0.5767","0.1877","0.0005","0.4799","4.8089","0.5992"
"4.8600","0.5786","0.1894","0.0013","0.4819","4.8511","0.6016"
"4.8800","0.5807","0.1910","-0.0009","0.4839","4.8913","0.6042"
"4.9000","0.5827","0.1926","-0.0029","0.4860","4.9338","0.6067"
"4.9200","0.5849","0.1944","-0.0001","0.4881","4.9799","0.6094"
"4.9400","0.5868","0.1961","0.0020","0.4900","5.0236","0.6118"
"4.9600","0.5887","0.1977","0.0016","0.4919","5.0631","0.6141"
"4.9800","0.5907","0.1993","-0.0026","0.4939","5.1059","0.6167"
"5.0000","0.5928","0.2011","-0.0024","0.4960","5.1503","0.6193"
"5.0200","0.5950","0.2029","0.0028","0.4982","5.1960","0.6220"
"5.0400","0.5970","0.2046","0.0001","0.5003","5.2399","0.6246"
"5.0600","0.5990","0.2063","-0.0007","0.5023","5.2838","0.6271"
"5.0800","0.6008","0.2079","0.0004","0.5041","5.3244","0.6293"
"5.1000","0.6027","0.2093","-0.0010","0.5059","5.3624","0.6316"
"5.1200","0.6047","0.2109","0.0004","0.5079","5.4018","0.6342"
"5.1400","0.6068","0.2126","0.0004","0.5100","5.4444","0.6368"
"5.1600","0.6088","0.2143","0.0007","0.5121","5.4897","0.6393"
"5.1800","0.6107","0.2159","-0.0005","0.5140","5.5306","0.6417"
"5.2000","0.6127","0.2175","-0.0020","0.5159","5.5717","0.6441"
"5.2200","0.6146","0.2191","0.0027","0.5178","5.6123","0.6465"
"5.2400","0.6165","0.2207","0.0013","0.5198","5.6544","0.6489"
"5.2600","0.6187","0.2224","-0.0015","0.5219","5.6959","0.6516"
"5.2800","0.6208","0.2241","0.0004","0.5240","5.7392","0.6543"
"5.3000","0.6228","0.2258","-0.0015","0.5261","5.7830","0.6568"
"5.3200","0.6248","0.2275","0.0011","0.5281","5.8265","0.6593"
"5.3400","0.6270","0.2292","0.0022","0.5302","5.8704","0.6620"
"5.3600","0.6289","0.2309","-0.0010","0.5322","5.9150","0.6644"
"5.3800","0.6309","0.2325","-0.0009","0.5341","5.9562","0.6669"
"5.4000","0.6328","0.2341","-0.0015","0.5361","5.9969","0.6693"
"5.4200","0.6348","0.2357","0.0030","0.5380","6.0374","0.6717"
"5.4400","0.6368","0.2373","0.0017","0.5400","6.0776","0.6742"
"5.4600","0.6388","0.2389","-0.0037","0.5420","6.1206","0.6767"
"5.4800","0.6409","0.2407","0.0007","0.5441","6.1644","0.6793"
"5.5000","0.6427","0.2424","0.0010","0.5460","6.2092","0.6816"
"5.5200","0.6446","0.2440","0.0006","0.5478","6.2504","0.6839"
"5.5400","0.6466","0.2455","0.0003","0.5498","6.2877","0.6865"
"5.5600","0.6487","0.2471","-0.0017","0.5519","6.3286","0.6891"
"5.5800","0.6508","0.2488","0.0006","0.5541","6.3735","0.6917"
"5.6000","0.6529","0.2506","-0.0004","0.5561","6.4181","0.6943"
"5.6200","0.6549","0.2523","0.0014","0.5582","6.4619","0.6969"
"5.6400","0.6568","0.2539","0.0013","0.5600","6.5047","0.6992"
"5.6600","0.6586","0.2555","-0.0033","0.5619","6.5458","0.7015"
"5.6800","0.6607","0.2570","0.0008","0.5640","6.5832","0.7041"
"5.7000","0.6628","0.2586","0.0014","0.5661","6.6235","0.7068"
"5.7200","0.6649","0.2603","-0.0005","0.5681","6.6684","0.7093"
"5.7400","0.6668","0.2621","0.0006","0.5701","6.7133","0.7117"
"5.7600","0.6688","0.2636","-0.0012","0.5720","6.7528","0.7142"
"5.7800","0.6707","0.2653","-0.0008","0.5740","6.7956","0.7166"
"5.8000","0.6727","0.2670","-0.0006","0.5759","6.8389","0.7190"
"5.8200","0.6748","0.2686","0.0005","0.5781","6.8812","0.7217"
"5.8400","0.6769","0.2704","0.0027","0.5801","6.9253","0.7243"
"5.8600","0.6788","0.2721","-0.0016","0.5821","6.9690","0.7267"
"5.8800","0.6808","0.2736","-0.0016","0.5841","7.0091","0.7292"
"5.9000","0.6829","0.2752","0.0023","0.5862","7.0493","0.7319"
"5.9200","0.6849","0.2770","0.0002","0.5882","7.0954","0.7343"
"5.9400","0.6868","0.2787","-0.0007","0.5901","7.1391","0.7367"
"5.9600","0.6887","0.2803","-0.0020","0.5920","7.1790","0.7391"
"5.9800","0.6906","0.2819","-0.0012","0.5939","7.2209","0.7414"
"6.0000","0.6926","0.2834","0.0027","0.5959","7.2599","0.7439"
"6.0200","0.6947","0.2850","0.0007","0.5979","7.3005","0.7465"
"6.0400","0.6968","0.2867","-0.0010","0.6000","7.3428","0.7491"
"6.0600","0.6987","0.2884","-0.0030","0.6020","7.3874","0.7515"
"6.0800","0.7005","0.2901","-0.0001","0.6038","7.4299","0.7538"
"6.1000","0.7025","0.2916","0.0044","0.6058","7.4700","0.7563"
"6.1200","0.7046","0.2933","-0.0006","0.6079","7.5136","0.7589"
"6.1400","0.7068","0.2950","-0.0021","0.6101","7.5562","0.7617"
"6.1600","0.7090","0.2968","-0.0007","0.6122","7.6013","0.7644"
"6.1800","0.7111","0.2986","0.0001","0.6143","7.6483","0.7670"
"6.2000","0.7129","0.3002","0.0015","0.6162","7.6899","0.7693"
"6.2200","0.7147","0.3017","0.0000","0.6180","7.7277","0.7715"
"6.2400","0.7168","0.3033","-0.0015","0.6200","7.7691","0.7741"
"6.2600","0.7189","0.3049","-0.0014","0.6221","7.8108","0.7767"
"6.2800","0.7209","0.3066","0.0000","0.6242","7.8525","0.7793"
"6.3000","0.7229","0.3082","0.0023","0.6261","7.8955","0.7817"
"6.3200","0.7248","0.3100","-0.0003","0.6281","7.9401","0.7841"
"6.3400","0.7267","0.3116","-0.0037","0.6300","7.9817","0.7865"
"6.3600","0.7286","0.3132","0.0011","0.6319","8.0216","0.7889"
"6.3800","0.7307","0.3148","0.0011","0.6340","8.0631","0.7915"
"6.4000","0.7328","0.3164","-0.0004","0.6361","8.1039","0.7942"
"6.4200","0.7348","0.3180","0.0009","0.6381","8.1467","0.7967"
"6.4400","0.7368","0.3197","-0.0024","0.6401","8.1903","0.7991"
"6.4600","0.7389","0.3214","0.0001","0.6422","8.2324","0.8017"
"6.4800","0.7409","0.3231","0.0000","0.6442","8.2758","0.8042"
"6.5000","0.7428","0.3247","0.0006","0.6460","8.3162","0.8066"
"6.5200","0.7447","0.3262","0.0012","0.6480","8.3546","0.8090"
"6.5400","0.7467","0.3277","-0.0036","0.6499","8.3952","0.8114"
"6.5600","0.7487","0.3295","0.0005","0.6520","8.4396","0.8140"
"6.5800","0.7507","0.3312","0.0004","0.6540","8.4832","0.8165"
"6.6000","0.7528","0.3328","-0.0001","0.6561","8.5253","0.8191"
"6.6200","0.7548","0.3345","0.0016","0.6580","8.5670","0.8215"
"6.6400","0.7566","0.3361","-0.0024","0.6599","8.6091","0.8239"
"6.6600","0.7586","0.3376","-0.0004","0.6619","8.6478","0.8264"
"6.6800","0.7607","0.3392","0.0010","0.6639","8.6879","0.8289"
"6.7000","0.7628","0.3409","0.0011","0.6661","8.7313","0.8316"
"6.7200","0.7649","0.3426","-0.0001","0.6682","8.7758","0.8342"
"6.7400","0.7670","0.3442","-0.0043","0.6702","8.8177","0.8367"
"6.7600","0.7688","0.3459","0.0008","0.6721","8.8614","0.8391"
"6.7800","0.7706","0.3476","0.0030","0.6739","8.9033","0.8413"
"6.8000","0.7726","0.3491","-0.0008","0.6759","8.9426","0.8438"
"6.8200","0.7747","0.3507","-0.0004","0.6780","8.9828","0.8464"
"6.8400","0.7768","0.3523","-0.0015","0.6800","9.0251","0.8490"
"6.8600","0.7787","0.3540","-0.0005","0.6820","9.0668","0.8514"
"6.8800","0.7807","0.3556","0.0017","0.6839","9.1092","0.8539"
"6.9000","0.7827","0.3573","0.0013","0.6859","9.1517","0.8564"
"6.9200","0.7846","0.3588","-0.0004","0.6878","9.1895","0.8588"
"6.9400","0.7867","0.3604","-0.0036","0.6900","9.2305","0.8614"
"6.9600","0.7888","0.3621","0.0001","0.6921","9.2758","0.8641"
